"City","Title","Property_Type","Location_Detail","Bed_Info","Price_Per_Night_USD","Currency","Rating","Date_Range","Airbnb_ID","Link"
"Paris","Shared room in Paris","Other","","1 single bed","56","$","4.72","Jul 13 – 19","31873274","https://www.airbnb.com/rooms/31873274"
"Paris","Private room in Paris","Private Room","Superbe appartement vue Sacré Coeur Montmatre","1 bed","79","$","No rating","Aug 9 – 14","50296298","https://www.airbnb.com/rooms/50296298"
"Paris","Private room in Suresnes","Private Room","Room  in welcoming and friendly house.","1 bed","39","$","4.77","May 16 – 22","648230854897127996","https://www.airbnb.com/rooms/648230854897127996"
"Paris","Shared room in Paris","Other","","1 single bed","56","$","4.72","Jul 13 – 19","31873274","https://www.airbnb.com/rooms/31873274"
"Paris","Private room in Paris","Private Room","Superbe appartement vue Sacré Coeur Montmatre","1 bed","79","$","No rating","Aug 9 – 14","50296298","https://www.airbnb.com/rooms/50296298"
"Paris","Apartment in Paris","Apartment","Parisian apartment; central, new and cosy.","1 bed","134","$","4.8","Jun 8 – 14","686778142593980446","https://www.airbnb.com/rooms/686778142593980446"
"Paris","Private room in Paris","Private Room","","1 double bed","82","$","4.66","Mar 17 – 22","1253981","https://www.airbnb.com/rooms/1253981"
"Paris","Shared room in Ivry-sur-Seine","Other","","1 single bed","32","$","4.9","May 1 – 6","710789774820795186","https://www.airbnb.com/rooms/710789774820795186"
"Paris","Private room in Levallois-Perret","Private Room","Beautiful Bright Room with Balcony Flower","1 single bed","62","$","4.52","May 20 – 25","838350","https://www.airbnb.com/rooms/838350"
"Paris","Apartment in Paris","Apartment","Studio rose","1 bed","76","$","No rating","Jul 31 – Aug 5","843985914452323329","https://www.airbnb.com/rooms/843985914452323329"
"Paris","Apartment in Paris","Apartment","","1 bed","126","$","No rating","May 1 – 8","53661428","https://www.airbnb.com/rooms/53661428"
"Paris","Private room in Paris","Private Room","A green room","1 double bed","75","$","4.9","May 12 – 17","19686439","https://www.airbnb.com/rooms/19686439"
"Paris","Apartment in Asnières-sur-Seine","Apartment","Nice studio equipped with  every comfort close to Paris","1 double bed","90","$","4.82","May 4 – 9","54093169","https://www.airbnb.com/rooms/54093169"
"Paris","Private room in Versailles","Private Room","Welcome to the castle!","1 king bed","59","$","4.79","May 23 – 28","40132512","https://www.airbnb.com/rooms/40132512"
"Paris","Apartment in Paris","Apartment","Fully equipped refurbished studio","1 sofa bed","102","$","4.83","Jun 9 – 16","43908825","https://www.airbnb.com/rooms/43908825"
"Paris","Apartment in Paris","Apartment","QUIET STUDIO IN THE HEART OF PARIS","2 beds","106","$","4.87","Dec 12 – 17","486547","https://www.airbnb.com/rooms/486547"
"Paris","Apartment in Paris","Apartment","","1 bed","126","$","4.95","Oct 10 – 15","693531939393296364","https://www.airbnb.com/rooms/693531939393296364"
"Paris","Apartment in Paris","Apartment","Charmant Studio Menilmontant","1 bed","100","$","5","Jul 14 – 21","809888769548414682","https://www.airbnb.com/rooms/809888769548414682"
"Paris","Private room in Orsay","Private Room","","1 double bed","40","$","4.86","May 1 – 8","40508915","https://www.airbnb.com/rooms/40508915"
"Paris","Apartment in Paris","Apartment","Gare de Lyon 5","1 bed","101","$","No rating","May 7 – 12","867199424054243719","https://www.airbnb.com/rooms/867199424054243719"
"Paris","Apartment in Paris","Apartment","Gare de Lyon 5","1 bed","101","$","No rating","May 7 – 12","867199424054243719","https://www.airbnb.com/rooms/867199424054243719"
"Paris","Private room in Paris","Private Room","Housemate room in Paris","1 bed","94","$","4.77","Aug 28 – Sep 2","756612696433760225","https://www.airbnb.com/rooms/756612696433760225"
"Paris","Apartment in Vitry-sur-Seine","Apartment","Beautiful apartment, super comfortable and quite.","1 bed","74","$","5","May 1 – 7","715040120844184561","https://www.airbnb.com/rooms/715040120844184561"
"Paris","Apartment in Paris","Apartment","Studio with Panoramic view of Paris","1 double bed","84","$","4.78","Dec 14 – 19","1070274","https://www.airbnb.com/rooms/1070274"
"Paris","Private room in Paris","Private Room","Lovely Place around Canal Saint Martin","1 double bed","112","$","4.47","May 2 – 8","28118324","https://www.airbnb.com/rooms/28118324"
"Paris","Private room in Paris","Private Room","","1 double bed","76","$","4.79","May 3 – 8","14241445","https://www.airbnb.com/rooms/14241445"
"Paris","Apartment in Paris","Apartment","Very nice 70m2 apartment with  Eiffel Tower view","1 king bed","174","$","4.93","Dec 22 – 27","567001","https://www.airbnb.com/rooms/567001"
"Paris","Apartment in Paris","Apartment","Paris centre, quiet and comfortable studio","1 queen bed","115","$","4.59","May 4 – 9","37175276","https://www.airbnb.com/rooms/37175276"
"Paris","Private room in Paris","Private Room","Paris in summer at the foot of the tram","1 bed","67","$","4.86","Jul 8 – 13","663614717071226025","https://www.airbnb.com/rooms/663614717071226025"
"Paris","Private room in Chatou","Private Room","Spacious room in a home near Paris (+ breakfast)","2 single beds","75","$","4.95","May 1 – 6","23404222","https://www.airbnb.com/rooms/23404222"
"Paris","Apartment in Paris","Apartment","Chambre de voucher","1 bed","57","$","4.75","Oct 1 – 7","822251678893016683","https://www.airbnb.com/rooms/822251678893016683"
"Paris","Private room in Paris","Private Room","PRIVATE ROOM IN ARCHITECT TOWNHOUSE IN PARIS","1 single bed","88","$","4.91","Jul 5 – 10","564537769303629999","https://www.airbnb.com/rooms/564537769303629999"
"Paris","Private room in Nanterre","Private Room","Nice room in a very charming house","1 double bed","58","$","4.9","May 1 – 6","4133176","https://www.airbnb.com/rooms/4133176"
"Paris","Apartment in Paris","Apartment","Small studio in Passy / Eiffel Tower / Trocadero","1 single bed","101","$","4.83","Oct 11 – 16","3982131","https://www.airbnb.com/rooms/3982131"
"Paris","Apartment in Bezons","Apartment","","1 bed","51","$","No rating","May 1 – 7","622323951193844897","https://www.airbnb.com/rooms/622323951193844897"
"Paris","Apartment in Tremblay-en-France","Apartment","","2 beds","97","$","5","May 17 – 22","854983080459562932","https://www.airbnb.com/rooms/854983080459562932"
"Paris","Apartment in Saint-Mandé","Apartment","COSY HOME subway 15 mn Paris center","1 sofa bed","57","$","4.76","Nov 3 – 8","8548168","https://www.airbnb.com/rooms/8548168"
"Paris","Apartment in Paris","Apartment","Cosy studio in the heart of the 17th","1 sofa bed","113","$","4.82","Jul 10 – 15","18717398","https://www.airbnb.com/rooms/18717398"
"Paris","Private room in Paris","Private Room","ARTIST'S LOFT BASTILLE MARAIS","1 queen bed","114","$","4.92","Dec 9 – 15","6463848","https://www.airbnb.com/rooms/6463848"
"Paris","Apartment in Paris","Apartment","Cosy apartment next to the Atelier des Lumières","1 double bed","129","$","4.82","Jan 1 – 6","37627687","https://www.airbnb.com/rooms/37627687"
"Paris","Condo in Rueil-Malmaison","Other","Lovely 2 rooms in the historic center of Rueil","1 double bed","82","$","4.79","May 1 – 7","20159339","https://www.airbnb.com/rooms/20159339"
"Paris","Private room in Paris","Private Room","Room in family apartment and very Parisian","1 bed","117","$","4.73","Jul 17 – 22","678201612293345061","https://www.airbnb.com/rooms/678201612293345061"
"Paris","Apartment in Paris","Apartment","The Getaway in Paris ~ Netflix & Wifi","1 bed","94","$","5","Aug 19 – 24","802128583134391183","https://www.airbnb.com/rooms/802128583134391183"
"Paris","Private room in Puteaux","Private Room","Flat with panoramic view over Paris","1 double bed","126","$","4.92","Aug 13 – 19","1777653","https://www.airbnb.com/rooms/1777653"
"Paris","Apartment in Paris","Apartment","Sweet Inn | Cosy studio in the 10th Arrondissement","1 sofa bed","101","$","No rating","May 1 – 6","857837069881185371","https://www.airbnb.com/rooms/857837069881185371"
"Paris","Private room in Massy","Private Room","","1 sofa bed","33","$","4.76","May 1 – 6","24805294","https://www.airbnb.com/rooms/24805294"
"Paris","Apartment in Neuilly-sur-Seine","Apartment","","2 beds","145","$","4.67","Aug 13 – 18","532742","https://www.airbnb.com/rooms/532742"
"Paris","Apartment in Suresnes","Apartment","Cozy apartment La Défense","2 beds","100","$","4.88","May 1 – 6","838182413949222124","https://www.airbnb.com/rooms/838182413949222124"
"Paris","Apartment in Saint-Mandé","Apartment","Nice stay in Paris","1 double bed","65","$","4.65","Jul 7 – 14","21592698","https://www.airbnb.com/rooms/21592698"
"Paris","Private room in Paris","Private Room","Comfortable room with its bathroom","1 bed","82","$","4.89","May 7 – 13","4189941","https://www.airbnb.com/rooms/4189941"
"Paris","Apartment in Paris","Apartment","","1 double bed","255","$","No rating","May 8 – 14","648313624964619967","https://www.airbnb.com/rooms/648313624964619967"
"Paris","Apartment in Paris","Apartment","A Nice appartement in Montmartre","1 sofa bed","63","$","No rating","Aug 18 – 23","34804124","https://www.airbnb.com/rooms/34804124"
"Paris","Apartment in Paris","Apartment","Central place in Paris, nice & cosy neighborhood","1 sofa bed","118","$","4.97","Jun 11 – 16","550473493052362446","https://www.airbnb.com/rooms/550473493052362446"
"Paris","Loft in Paris","Other","Paris : loft d’artiste en plein cœur du 11e","2 beds","125","$","No rating","Jun 1 – 8","52514717","https://www.airbnb.com/rooms/52514717"
"Paris","Private room in Vincennes","Private Room","Pink room/apartment.Vincennes","1 double bed","63","$","4.93","Oct 29 – Nov 3","8730516","https://www.airbnb.com/rooms/8730516"
"Paris","Apartment in Paris","Apartment","","1 bed","113","$","No rating","Oct 15 – 20","847698682326538219","https://www.airbnb.com/rooms/847698682326538219"
"Paris","Condo in Paris","Other","Lovely and comfortable apartment in the greenery","3 beds","253","$","4.96","Mar 18 – 23","51273525","https://www.airbnb.com/rooms/51273525"
"Paris","Condo in Paris","Other","","1 queen bed","102","$","4.11","May 11 – 16","43552549","https://www.airbnb.com/rooms/43552549"
"Paris","Private room in Paris","Private Room","Pleasant private room with patio and kitchen","1 bed","74","$","4.88","Oct 11 – 18","549756582281388816","https://www.airbnb.com/rooms/549756582281388816"
"Paris","Apartment in Paris","Apartment","Cozy Studio at the heart of Paris","1 double bed","92","$","4.94","Jan 29 – Feb 3","19053982","https://www.airbnb.com/rooms/19053982"
"Paris","Place to stay in Neuilly-sur-Seine","Other","The river side of   Impressionists","1 bed","120","$","4.79","Oct 10 – 15","17132502","https://www.airbnb.com/rooms/17132502"
"Paris","Apartment in Paris","Apartment","nice accommodation well located in Montmartre...","1 bed","104","$","4.96","Apr 15 – 21","8365351","https://www.airbnb.com/rooms/8365351"
"Paris","Apartment in Paris","Apartment","Cocon au pied de Montmartre","1 bed","151","$","4.7","Aug 24 – 29","50501717","https://www.airbnb.com/rooms/50501717"
"Paris","Apartment in Paris","Apartment","☀︎ Superb apartment near Montparnasse ☀︎","1 double bed","169","$","4.42","May 1 – 8","51415319","https://www.airbnb.com/rooms/51415319"
"Paris","Apartment in Paris","Apartment","Charming, calm, brightness... Visit Paris on foot!","1 queen bed","226","$","5","Aug 10 – 16","44145106","https://www.airbnb.com/rooms/44145106"
"Paris","Private room in Paris","Private Room","Comfort sofa in private living room + bathroom","1 bed","50","$","4.89","Jul 28 – Aug 2","830590953713117115","https://www.airbnb.com/rooms/830590953713117115"
"Paris","Apartment in Paris","Apartment","Exceptional view of the Eiffel Tower","1 sofa bed","312","$","4.92","Aug 13 – 18","681086270370697196","https://www.airbnb.com/rooms/681086270370697196"
"Paris","Apartment in Bagnolet","Apartment","","1 double bed","57","$","4.79","Jan 8 – 14","2188782","https://www.airbnb.com/rooms/2188782"
"Paris","Apartment in Paris","Apartment","Charming 2 room voltaire metro","3 beds","136","$","4.8","Aug 18 – 25","11831742","https://www.airbnb.com/rooms/11831742"
"Paris","Private room in Neuilly-sur-Seine","Private Room","Spacious room with views of the Seine","2 single beds","68","$","4.91","Jul 3 – 8","21250378","https://www.airbnb.com/rooms/21250378"
"Paris","Private room in Clichy","Private Room","","1 queen bed","88","$","4.74","May 14 – 20","28609401","https://www.airbnb.com/rooms/28609401"
"Paris","Private room in Paris","Private Room","Chambre privée dans apartment","1 bed","89","$","4.78","May 1 – 6","4912815","https://www.airbnb.com/rooms/4912815"
"Paris","Apartment in Paris","Apartment","Nice cozy cocoon in Paris Montmartre","1 double bed","158","$","4.96","Aug 11 – 16","46661763","https://www.airbnb.com/rooms/46661763"
"Paris","Guesthouse in Fontenay-lès-Briis","House","Le 12 ♡ Dépendance Lilie & John","1 bed","66","$","4.81","May 1 – 8","48101005","https://www.airbnb.com/rooms/48101005"
"Rome","Private room in Esquilino","Private Room","Cosy single room | 2 | Rome City Center","1 double bed","51","$","4.83","Oct 1 – 6","878385","https://www.airbnb.com/rooms/878385"
"Rome","Apartment in Rome","Apartment","Volupta's house  Rome Termini 2","2 beds","114","$","No rating","Jun 18 – 23","871506811576025683","https://www.airbnb.com/rooms/871506811576025683"
"Rome","Private room in Don Bosco","Private Room","Studio apartment near Pigneto","1 double bed","36","$","4.89","Jun 27 – Jul 2","51481591","https://www.airbnb.com/rooms/51481591"
"Rome","Apartment in Trastevere","Apartment","Exotic House in Historic Trastevere Area","1 double bed","154","$","4.5","Jul 26 – 31","plus/24010612","https://www.airbnb.com/rooms/plus/24010612"
"Rome","Apartment in Gianicolense","Apartment","Appartamento semi centrale","3 beds","63","$","No rating","Jun 14 – 19","874285157343761312","https://www.airbnb.com/rooms/874285157343761312"
"Rome","Apartment in Monti","Apartment","Just Behind Coliseum 3","2 beds","81","$","4.88","Dec 10 – 17","21580691","https://www.airbnb.com/rooms/21580691"
"Rome","Apartment in Monti","Apartment","A stone's throw from the Colosseum","2 beds","144","$","4.96","Jul 10 – 15","3260174","https://www.airbnb.com/rooms/3260174"
"Rome","Private room in Trastevere","Private Room","small room via staircase","1 bed","84","$","2.83","Jul 14 – 19","795535608287044220","https://www.airbnb.com/rooms/795535608287044220"
"Rome","Home in Rome","Other","","1 queen bed","141","$","4.96","Nov 6 – 11","23516427","https://www.airbnb.com/rooms/23516427"
"Rome","Apartment in Flaminio","Apartment","","2 beds","152","$","No rating","May 28 – Jun 2","874514804509309853","https://www.airbnb.com/rooms/874514804509309853"
"Rome","Private room in Esquilino","Private Room","a stone's throw from the Colosseum_Camera Campidoglio x 1p","1 single bed","84","$","4.93","Jul 1 – 6","712352743028062451","https://www.airbnb.com/rooms/712352743028062451"
"Rome","Loft in Trastevere","Other","Contemporary loft with brick vaults.","1 bed","114","$","5","Nov 7 – 12","37284575","https://www.airbnb.com/rooms/37284575"
"Rome","Loft in Trastevere","Other","Your little house in Trastevere","2 beds","99","$","4.89","Nov 8 – 13","18684769","https://www.airbnb.com/rooms/18684769"
"Rome","Private room in Monti","Private Room","Cosy single for girls near Colosseum with terrace","1 single bed","68","$","4.81","Jul 17 – 22","18190229","https://www.airbnb.com/rooms/18190229"
"Rome","Apartment in Rome","Apartment","","1 sofa bed","101","$","4.95","Nov 21 – 26","4421234","https://www.airbnb.com/rooms/4421234"
"Rome","Private room in Trastevere","Private Room","B&B La fontana. Trastevere","1 double bed","92","$","4.94","Oct 14 – 19","4821276","https://www.airbnb.com/rooms/4821276"
"Rome","Private room in Trionfale","Private Room","Standard Double Room Standard rate","1 double bed","99","$","4.6","Oct 30 – Nov 4","30785103","https://www.airbnb.com/rooms/30785103"
"Rome","Tiny home in Rome","Other","The cottage in the Blue courtyard","2 beds","66","$","4.83","Jul 14 – 19","11916722","https://www.airbnb.com/rooms/11916722"
"Rome","Home in Castro Pretorio","Other","202 alveare suite","1 bed","99","$","No rating","Jun 27 – Jul 2","875072409904689781","https://www.airbnb.com/rooms/875072409904689781"
"Rome","Private room in Prati","Private Room","","2 beds","62","$","4.88","Nov 4 – 9","4480304","https://www.airbnb.com/rooms/4480304"
"Rome","Condo in Rome","Other","Apartment Roma","1 bed","88","$","4.98","Dec 11 – 16","732247102748448134","https://www.airbnb.com/rooms/732247102748448134"
"Rome","Private room in Esquilino","Private Room","Cosy single room | 1 | Rome City Center","1 double bed","51","$","4.8","Oct 9 – 14","917861","https://www.airbnb.com/rooms/917861"
"Rome","Private room in Trastevere","Private Room","room Nice  bathroom in suite  via della staircase","1 bed","81","$","3.42","Jul 9 – 14","759543048982505367","https://www.airbnb.com/rooms/759543048982505367"
"Rome","Private room in Parioli","Private Room","l 'acaccia","1 small double bed","64","$","4.94","Jun 12 – 17","35249716","https://www.airbnb.com/rooms/35249716"
"Rome","Private room in Rome","Private Room","GARDEN ROOM near metro C","1 single bed","33","$","4.67","Jun 4 – 11","1333060","https://www.airbnb.com/rooms/1333060"
"Rome","Private room in Esquilino","Private Room","A little cozy room, 800m Colosseo and Termini!#10","2 single beds","38","$","4.56","Nov 13 – 18","17606907","https://www.airbnb.com/rooms/17606907"
"Rome","Private room in Esquilino","Private Room","Tiny room near by termini colosseum and metro","1 queen bed","38","$","4.59","Oct 8 – 13","34727729","https://www.airbnb.com/rooms/34727729"
"Rome","Hotel room in Rome","Other","Single Room","1 single bed","58","$","4.43","May 29 – Jun 3","32154200","https://www.airbnb.com/rooms/32154200"
"Rome","Tiny home in Portuense","Other","","2 beds","71","$","4.9","Oct 7 – 13","31918286","https://www.airbnb.com/rooms/31918286"
"Rome","Private room in Castro Pretorio","Private Room","Tourist Accommodation","1 double bed","38","$","4.95","Nov 12 – 17","33774167","https://www.airbnb.com/rooms/33774167"
"Rome","Vacation home in Rome","Other","Mini house","1 double bed","51","$","4.1","Jul 10 – 15","624344274085322071","https://www.airbnb.com/rooms/624344274085322071"
"Rome","Private room in Esquilino","Private Room","A  cozy quite room + balcony,10 mins to Colosseo!","2 beds","48","$","4.51","Nov 6 – 11","14024883","https://www.airbnb.com/rooms/14024883"
"Rome","Private room in Esquilino","Private Room","Rome  room 199","1 double bed","71","$","4.24","Jul 10 – 15","27079425","https://www.airbnb.com/rooms/27079425"
"Rome","Private room in Ostiense","Private Room","Comfy room near Caracalla, Testaccio, Ostiense St.","1 single bed","56","$","4.97","Oct 13 – 18","4343351","https://www.airbnb.com/rooms/4343351"
"Rome","Apartment in Monti","Apartment","Studio with use of roof top & view of Colosseum","1 queen bed","84","$","4.16","Jun 19 – 24","570339","https://www.airbnb.com/rooms/570339"
"Rome","Private room in Rome","Private Room","Alys's Rooms 1 🌜","1 double bed","38","$","4.79","Jun 24 – 29","571474938351632346","https://www.airbnb.com/rooms/571474938351632346"
"Rome","Private room in Rome","Private Room","private metro room rebibbia tiburtina","1 double bed","44","$","4.78","May 1 – 8","28628858","https://www.airbnb.com/rooms/28628858"
"Rome","Private room in Rome","Private Room","Hidden palace in central Rome...","2 beds","44","$","4.65","Aug 20 – 25","619418911864309346","https://www.airbnb.com/rooms/619418911864309346"
"Rome","Apartment in Rome","Apartment","Locazione turistica","1 bed","101","$","No rating","May 21 – 26","873602684046252383","https://www.airbnb.com/rooms/873602684046252383"
"Rome","Hotel room in Rome","Other","","1 bed","33","$","4.34","Jul 21 – 26","37573610","https://www.airbnb.com/rooms/37573610"
"Rome","Private room in Rome","Private Room","LT  Rooms near the Trastevere station","1 double bed","29","$","4.58","Aug 9 – 14","23855710","https://www.airbnb.com/rooms/23855710"
"Rome","Tiny home in Rome","Other","Vatican cozy garden","2 beds","92","$","4.76","Nov 3 – 9","45435539","https://www.airbnb.com/rooms/45435539"
"Rome","Apartment in Rome","Apartment","REAL BEST VIEW COLISEUM LUXURY LOFT HISTORY CENTER","1 double bed","255","$","4.8","Oct 30 – Nov 4","23880958","https://www.airbnb.com/rooms/23880958"
"Rome","Private room in Rome","Private Room","Single number  27","1 bed","44","$","4.3","Aug 8 – 13","13580801","https://www.airbnb.com/rooms/13580801"
"Rome","Private room in Rome","Private Room","Oxy Room3 near by Termini and Colosseum","1 small double bed","44","$","4.51","Aug 22 – 27","31250215","https://www.airbnb.com/rooms/31250215"
"Rome","Private room in Rome","Private Room","CASA LAURA INDEPENDENT🌼🍀 ROOM NO KITCHEN","1 queen bed","57","$","4.74","Sep 22 – 27","24976201","https://www.airbnb.com/rooms/24976201"
"Rome","Home in Lido di Ostia","Other","Mapy place","2 sofa beds","51","$","4.69","Oct 11 – 16","33715396","https://www.airbnb.com/rooms/33715396"
"Rome","Condo in Rome","Other","","2 beds","77","$","4.9","Oct 7 – 12","31594310","https://www.airbnb.com/rooms/31594310"
"Rome","Private room in Rome","Private Room","a  COZY room balcony, 800m Colosseo,150mSubway","2 beds","52","$","4.46","Nov 6 – 11","10719987","https://www.airbnb.com/rooms/10719987"
"Rome","Condo in Rome","Other","Central&safe BB  w exclusive entrance and terrace","1 queen bed","72","$","4.85","Jul 29 – Aug 3","841633","https://www.airbnb.com/rooms/841633"
"Rome","Private room in Rome","Private Room","Rome 2 private room in shared apartment","1 double bed","54","$","4.67","May 28 – Jun 2","672992581469885148","https://www.airbnb.com/rooms/672992581469885148"
"Rome","Private room in Rome","Private Room","Cozy room in Testaccio","1 single bed","47","$","4.91","Oct 17 – 22","25364492","https://www.airbnb.com/rooms/25364492"
"Rome","Apartment in Rome","Apartment","Brand new apartment near central rome","2 beds","51","$","4.71","Nov 5 – 10","41339218","https://www.airbnb.com/rooms/41339218"
"Rome","Private room in Rome","Private Room","Wonderful view over Vatican Dome","2 beds","81","$","4.82","Oct 27 – Nov 1","712160","https://www.airbnb.com/rooms/712160"
"Rome","Home in Rome","Other","","1 double bed","70","$","4.63","Jul 1 – 6","1559615","https://www.airbnb.com/rooms/1559615"
"Rome","Home in Rome","Other","Zen Garden TeaHouse outdoor parking space","1 double bed","41","$","4.82","Jun 27 – Jul 2","645028420036081204","https://www.airbnb.com/rooms/645028420036081204"
"Rome","Private room in Ciampino","Private Room","*Ciampino airport 5 min by bus* supercomfy","1 bed","49","$","4.89","Jun 8 – 13","710078917740320850","https://www.airbnb.com/rooms/710078917740320850"
"Rome","Private room in Rome","Private Room","Nice room in lovely flat","1 double bed","57","$","4.61","May 25 – 30","580596","https://www.airbnb.com/rooms/580596"
"Rome","Private room in Rome","Private Room","Bright and spacious room 2 mins to ""Mirti"" C line","1 single bed","57","$","4.82","May 6 – 11","25526572","https://www.airbnb.com/rooms/25526572"
"Rome","Condo in Rome","Other","","2 beds","64","$","5","Nov 9 – 15","839234869501333893","https://www.airbnb.com/rooms/839234869501333893"
"Rome","Private room in Rome","Private Room","Room in Rome","1 single bed","29","$","4.25","Aug 25 – 30","20672547","https://www.airbnb.com/rooms/20672547"
"Rome","Condo in Rome","Other","Trastevere Secret Garden","1 bed","129","$","4.79","Nov 8 – 13","53912446","https://www.airbnb.com/rooms/53912446"
"Rome","Private room in Torvaianica","Private Room","","1 single bed","33","$","4.7","May 11 – 16","8419450","https://www.airbnb.com/rooms/8419450"
"Rome","Private room in Ciampino","Private Room","","1 queen bed","48","$","4.8","May 27 – Jun 1","51360245","https://www.airbnb.com/rooms/51360245"
"Rome","Private room in Rome","Private Room","LARGE QUIET ROOM GARBATELLA OSTIENSE G","1 queen bed","71","$","4.9","Jun 4 – 9","19488621","https://www.airbnb.com/rooms/19488621"
"Rome","Private room in Rome","Private Room","Rent / Rent a Room Termini Roma cam 1","1 bed","56","$","4.49","Aug 22 – 27","34505454","https://www.airbnb.com/rooms/34505454"
"Rome","Private room in Rome","Private Room","Green Room at Colosseum! (Pannonia Smart House)","1 double bed","87","$","4.87","Aug 12 – 17","18740273","https://www.airbnb.com/rooms/18740273"
"Rome","Apartment in Rome","Apartment","Central Rome Wi Fi Vaulted Roof","1 double bed","89","$","4.73","Jul 24 – 29","857445","https://www.airbnb.com/rooms/857445"
"Rome","Private room in Rome","Private Room","Casa Isabò","1 double bed","44","$","4.94","Jul 30 – Aug 4","23052121","https://www.airbnb.com/rooms/23052121"
"Rome","Apartment in Rome","Apartment","","1 bed","71","$","4.8","Sep 11 – 18","947106","https://www.airbnb.com/rooms/947106"
"Rome","Guest suite in Fiumicino","Other","Independent suite with all comfort.","1 double bed","70","$","4.74","May 27 – Jun 1","52704370","https://www.airbnb.com/rooms/52704370"
"Rome","Apartment in Rome","Apartment","Secret Silent and Romantic spot in Trastevere","1 double bed","108","$","4.97","Dec 1 – 8","25155549","https://www.airbnb.com/rooms/25155549"
"Rome","Private room in Primavalle","Private Room","Single room with breakfast included","1 bed","53","$","4.76","May 31 – Jun 5","612722970069377888","https://www.airbnb.com/rooms/612722970069377888"
"Rome","Apartment in Rome","Apartment","","1 king bed","60","$","4.85","Aug 8 – 13","17589044","https://www.airbnb.com/rooms/17589044"
"Rome","Apartment in Monti","Apartment","","1 sofa bed","76","$","4.78","Aug 22 – 28","12894768","https://www.airbnb.com/rooms/12894768"
"Rome","Loft in Trastevere","Other","Studio apartment in villa (CIU 5711)","4 beds","64","$","4.67","Jan 1 – 7","23584523","https://www.airbnb.com/rooms/23584523"
"Rome","Condo in Trionfale","Other","","2 beds","89","$","4.94","Oct 30 – Nov 5","50431843","https://www.airbnb.com/rooms/50431843"
"Rome","Private room in Aurelio","Private Room","","1 double bed","65","$","No rating","Jun 3 – 8","868302290575886296","https://www.airbnb.com/rooms/868302290575886296"
"Rome","Apartment in Rome","Apartment","ElciOrange 15min  from downtown. Id reg 6871","","69","$","4.61","Jun 24 – 29","5744283","https://www.airbnb.com/rooms/5744283"
"Rome","Apartment in Aurelio","Apartment","lovely apartment saint peter gregor","1 single bed","45","$","4.29","May 9 – 15","943348","https://www.airbnb.com/rooms/943348"
"Rome","Private room in Monte Sacro Alto","Private Room","Villa Rossellini L1","1 bed","57","$","No rating","May 5 – 10","875105226997097511","https://www.airbnb.com/rooms/875105226997097511"
"Rome","Private room in Rome","Private Room","Lovely room in Pigneto","1 double bed","88","$","5","Jul 3 – 8","43210221","https://www.airbnb.com/rooms/43210221"
"Rome","Apartment in Gianicolense","Apartment","Rome Monteverde Mini Garden Apartment","1 queen bed","64","$","4.91","Jul 19 – 24","28302734","https://www.airbnb.com/rooms/28302734"
"Rome","Apartment in Trevi","Apartment","","1 double bed","140","$","4.95","Nov 28 – Dec 3","50454794","https://www.airbnb.com/rooms/50454794"
"Rome","Private room in Esquilino","Private Room","Oxy Room4 near by Termini and Colosseum 15min","1 queen bed","49","$","4.5","Aug 13 – 18","31251018","https://www.airbnb.com/rooms/31251018"
"Rome","Apartment in Nomentano","Apartment","Roma nuovo studio per due","1 bed","89","$","No rating","Jun 7 – 12","872408844842040451","https://www.airbnb.com/rooms/872408844842040451"
"Rome","Home in Rome","Other","THE LITTLE HOUSE UNDER THE TREE","1 double bed","51","$","4.66","Aug 8 – 13","50315053","https://www.airbnb.com/rooms/50315053"
"Rome","Private room in Trionfale","Private Room","B&B Il Ristoro dei Papi Luxury Style II°","3 beds","75","$","4.91","Nov 1 – 6","15242139","https://www.airbnb.com/rooms/15242139"
"Rome","Loft in Trastevere","Other","The Suite in Rome","1 queen bed","112","$","4.78","Nov 10 – 15","plus/1262834","https://www.airbnb.com/rooms/plus/1262834"
"Rome","Private room in Esquilino","Private Room","Oldwhite house","2 beds","67","$","4.87","Oct 20 – 25","32887929","https://www.airbnb.com/rooms/32887929"
"Rome","Apartment in Rome","Apartment","","1 bed","158","$","4.68","Jul 1 – 6","24381349","https://www.airbnb.com/rooms/24381349"
"Rome","Private room in Rome","Private Room","CHEAPEST#Cool#ONE STOPtoTRASTEVERE","1 double bed","68","$","4.66","May 27 – Jun 1","693110","https://www.airbnb.com/rooms/693110"
"Rome","Private room in Rome","Private Room","Grace's House San Pietro 1","2 beds","74","$","4.38","Jun 18 – 23","51273344","https://www.airbnb.com/rooms/51273344"
"Rome","Private room in Rome","Private Room","single room center of Rome","1 bed","93","$","5","Nov 15 – 22","8183776","https://www.airbnb.com/rooms/8183776"
"Rome","Private room in Rome","Private Room","Termini Green B&B","1 double bed","81","$","4.91","Apr 1 – 6","39247704","https://www.airbnb.com/rooms/39247704"
"Rome","Apartment in Rome","Apartment","Just behind Coliseum","3 beds","110","$","4.82","Nov 19 – 24","15177565","https://www.airbnb.com/rooms/15177565"
"Rome","Apartment in Rome","Apartment","Lovely Apartment for 2 (+1)","1 bed","69","$","4.92","Nov 1 – 7","30712422","https://www.airbnb.com/rooms/30712422"
